experiment,episode_id,task_id,topology,fault_type,fault_severity,fault_position,observability,origin_node,predicted_origin,candidate_count,rank,top1_correct,reciprocal_rank
E3_attribution_observability,E2::evaluation-0103-con::truncation::sev1::early::0::sequential,evaluation-0103-con,sequential,truncation,1,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0103-con::truncation::sev1::early::0::sequential,evaluation-0103-con,sequential,truncation,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::truncation::sev1::early::0::sequential,evaluation-0103-con,sequential,truncation,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::referential_drift::sev1::middle::0::sequential,evaluation-0110-ari,sequential,referential_drift,1,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0110-ari::referential_drift::sev1::middle::0::sequential,evaluation-0110-ari,sequential,referential_drift,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::referential_drift::sev1::middle::0::sequential,evaluation-0110-ari,sequential,referential_drift,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::referential_drift::sev1::middle::1::parallel,evaluation-0092-evi,parallel,referential_drift,1,middle,output_only,worker-2,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0092-evi::referential_drift::sev1::middle::1::parallel,evaluation-0092-evi,parallel,referential_drift,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::referential_drift::sev1::middle::1::parallel,evaluation-0092-evi,parallel,referential_drift,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev1::late::1::sequential,evaluation-0077-evi,sequential,truncation,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev1::late::1::sequential,evaluation-0077-evi,sequential,truncation,1,late,sparse_trace,step-3,step-2,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev1::late::1::sequential,evaluation-0077-evi,sequential,truncation,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0078-con::timeout::sev2::middle::1::single,evaluation-0078-con,single,timeout,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0078-con::timeout::sev2::middle::1::single,evaluation-0078-con,single,timeout,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0078-con::timeout::sev2::middle::1::single,evaluation-0078-con,single,timeout,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0113-con::truncation::sev2::middle::0::single,evaluation-0113-con,single,truncation,2,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0113-con::truncation::sev2::middle::0::single,evaluation-0113-con,single,truncation,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0113-con::truncation::sev2::middle::0::single,evaluation-0113-con,single,truncation,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::truncation::sev2::late::1::parallel,evaluation-0086-sha,parallel,truncation,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::truncation::sev2::late::1::parallel,evaluation-0086-sha,parallel,truncation,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::truncation::sev2::late::1::parallel,evaluation-0086-sha,parallel,truncation,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::referential_drift::sev1::late::1::single,evaluation-0099-sta,single,referential_drift,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::referential_drift::sev1::late::1::single,evaluation-0099-sta,single,referential_drift,1,late,sparse_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0099-sta::referential_drift::sev1::late::1::single,evaluation-0099-sta,single,referential_drift,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0076-sha::wrong_value::sev1::early::0::hierarchical,evaluation-0076-sha,hierarchical,wrong_value,1,early,output_only,worker-0,root,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0076-sha::wrong_value::sev1::early::0::hierarchical,evaluation-0076-sha,hierarchical,wrong_value,1,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0076-sha::wrong_value::sev1::early::0::hierarchical,evaluation-0076-sha,hierarchical,wrong_value,1,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::referential_drift::sev1::middle::1::sequential,evaluation-0064-sta,sequential,referential_drift,1,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0064-sta::referential_drift::sev1::middle::1::sequential,evaluation-0064-sta,sequential,referential_drift,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::referential_drift::sev1::middle::1::sequential,evaluation-0064-sta,sequential,referential_drift,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0100-ari::wrong_value::sev2::late::1::parallel,evaluation-0100-ari,parallel,wrong_value,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0100-ari::wrong_value::sev2::late::1::parallel,evaluation-0100-ari,parallel,wrong_value,2,late,sparse_trace,aggregate,worker-1,5,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0100-ari::wrong_value::sev2::late::1::parallel,evaluation-0100-ari,parallel,wrong_value,2,late,full_trace,aggregate,worker-1,5,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0114-sta::wrong_value::sev2::early::0::sequential,evaluation-0114-sta,sequential,wrong_value,2,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0114-sta::wrong_value::sev2::early::0::sequential,evaluation-0114-sta,sequential,wrong_value,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::wrong_value::sev2::early::0::sequential,evaluation-0114-sta,sequential,wrong_value,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0068-con::referential_drift::sev1::early::1::single,evaluation-0068-con,single,referential_drift,1,early,output_only,step-0,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0068-con::referential_drift::sev1::early::1::single,evaluation-0068-con,single,referential_drift,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0068-con::referential_drift::sev1::early::1::single,evaluation-0068-con,single,referential_drift,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::timeout::sev1::early::0::parallel,evaluation-0084-sta,parallel,timeout,1,early,output_only,worker-0,aggregate,5,5,0,0.2
E3_attribution_observability,E2::evaluation-0084-sta::timeout::sev1::early::0::parallel,evaluation-0084-sta,parallel,timeout,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::timeout::sev1::early::0::parallel,evaluation-0084-sta,parallel,timeout,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::wrong_value::sev1::middle::1::parallel,evaluation-0108-con,parallel,wrong_value,1,middle,output_only,worker-2,aggregate,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0108-con::wrong_value::sev1::middle::1::parallel,evaluation-0108-con,parallel,wrong_value,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::wrong_value::sev1::middle::1::parallel,evaluation-0108-con,parallel,wrong_value,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::wrong_value::sev1::late::0::hierarchical,evaluation-0091-sha,hierarchical,wrong_value,1,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::wrong_value::sev1::late::0::hierarchical,evaluation-0091-sha,hierarchical,wrong_value,1,late,sparse_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::wrong_value::sev1::late::0::hierarchical,evaluation-0091-sha,hierarchical,wrong_value,1,late,full_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0101-sha::timeout::sev2::early::1::hierarchical,evaluation-0101-sha,hierarchical,timeout,2,early,output_only,worker-0,root,7,6,0,0.16666666666666666
E3_attribution_observability,E2::evaluation-0101-sha::timeout::sev2::early::1::hierarchical,evaluation-0101-sha,hierarchical,timeout,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0101-sha::timeout::sev2::early::1::hierarchical,evaluation-0101-sha,hierarchical,timeout,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::timeout::sev2::late::1::parallel,evaluation-0065-ari,parallel,timeout,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::timeout::sev2::late::1::parallel,evaluation-0065-ari,parallel,timeout,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::timeout::sev2::late::1::parallel,evaluation-0065-ari,parallel,timeout,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev2::early::0::single,evaluation-0077-evi,single,truncation,2,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev2::early::0::single,evaluation-0077-evi,single,truncation,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev2::early::0::single,evaluation-0077-evi,single,truncation,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0068-con::referential_drift::sev1::late::1::parallel,evaluation-0068-con,parallel,referential_drift,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0068-con::referential_drift::sev1::late::1::parallel,evaluation-0068-con,parallel,referential_drift,1,late,sparse_trace,aggregate,worker-0,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0068-con::referential_drift::sev1::late::1::parallel,evaluation-0068-con,parallel,referential_drift,1,late,full_trace,aggregate,worker-0,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0074-sta::timeout::sev1::middle::1::sequential,evaluation-0074-sta,sequential,timeout,1,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0074-sta::timeout::sev1::middle::1::sequential,evaluation-0074-sta,sequential,timeout,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::timeout::sev1::middle::1::sequential,evaluation-0074-sta,sequential,timeout,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::timeout::sev2::middle::1::single,evaluation-0067-evi,single,timeout,2,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0067-evi::timeout::sev2::middle::1::single,evaluation-0067-evi,single,timeout,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::timeout::sev2::middle::1::single,evaluation-0067-evi,single,timeout,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::truncation::sev2::early::0::sequential,evaluation-0115-ari,sequential,truncation,2,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0115-ari::truncation::sev2::early::0::sequential,evaluation-0115-ari,sequential,truncation,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::truncation::sev2::early::0::sequential,evaluation-0115-ari,sequential,truncation,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::truncation::sev1::late::1::parallel,evaluation-0103-con,parallel,truncation,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::truncation::sev1::late::1::parallel,evaluation-0103-con,parallel,truncation,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::truncation::sev1::late::1::parallel,evaluation-0103-con,parallel,truncation,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::wrong_value::sev2::early::0::sequential,evaluation-0065-ari,sequential,wrong_value,2,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0065-ari::wrong_value::sev2::early::0::sequential,evaluation-0065-ari,sequential,wrong_value,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::wrong_value::sev2::early::0::sequential,evaluation-0065-ari,sequential,wrong_value,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev1::middle::0::hierarchical,evaluation-0064-sta,hierarchical,truncation,1,middle,output_only,manager-0,root,7,6,0,0.16666666666666666
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev1::middle::0::hierarchical,evaluation-0064-sta,hierarchical,truncation,1,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev1::middle::0::hierarchical,evaluation-0064-sta,hierarchical,truncation,1,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::wrong_value::sev1::late::1::sequential,evaluation-0071-sha,sequential,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::wrong_value::sev1::late::1::sequential,evaluation-0071-sha,sequential,wrong_value,1,late,sparse_trace,step-3,step-1,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0071-sha::wrong_value::sev1::late::1::sequential,evaluation-0071-sha,sequential,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::timeout::sev2::middle::0::sequential,evaluation-0075-ari,sequential,timeout,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0075-ari::timeout::sev2::middle::0::sequential,evaluation-0075-ari,sequential,timeout,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::timeout::sev2::middle::0::sequential,evaluation-0075-ari,sequential,timeout,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::wrong_value::sev2::early::1::hierarchical,evaluation-0119-sta,hierarchical,wrong_value,2,early,output_only,worker-0,root,7,2,0,0.5
E3_attribution_observability,E2::evaluation-0119-sta::wrong_value::sev2::early::1::hierarchical,evaluation-0119-sta,hierarchical,wrong_value,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::wrong_value::sev2::early::1::hierarchical,evaluation-0119-sta,hierarchical,wrong_value,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::truncation::sev2::middle::0::sequential,evaluation-0074-sta,sequential,truncation,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0074-sta::truncation::sev2::middle::0::sequential,evaluation-0074-sta,sequential,truncation,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::truncation::sev2::middle::0::sequential,evaluation-0074-sta,sequential,truncation,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::referential_drift::sev1::early::1::single,evaluation-0110-ari,single,referential_drift,1,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0110-ari::referential_drift::sev1::early::1::single,evaluation-0110-ari,single,referential_drift,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::referential_drift::sev1::early::1::single,evaluation-0110-ari,single,referential_drift,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::referential_drift::sev1::late::0::parallel,evaluation-0067-evi,parallel,referential_drift,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::referential_drift::sev1::late::0::parallel,evaluation-0067-evi,parallel,referential_drift,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::referential_drift::sev1::late::0::parallel,evaluation-0067-evi,parallel,referential_drift,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::timeout::sev2::early::0::parallel,evaluation-0092-evi,parallel,timeout,2,early,output_only,worker-0,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0092-evi::timeout::sev2::early::0::parallel,evaluation-0092-evi,parallel,timeout,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::timeout::sev2::early::0::parallel,evaluation-0092-evi,parallel,timeout,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::wrong_value::sev1::late::1::sequential,evaluation-0075-ari,sequential,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::wrong_value::sev1::late::1::sequential,evaluation-0075-ari,sequential,wrong_value,1,late,sparse_trace,step-3,step-0,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0075-ari::wrong_value::sev1::late::1::sequential,evaluation-0075-ari,sequential,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::wrong_value::sev2::late::0::single,evaluation-0071-sha,single,wrong_value,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0071-sha::wrong_value::sev2::late::0::single,evaluation-0071-sha,single,wrong_value,2,late,sparse_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0071-sha::wrong_value::sev2::late::0::single,evaluation-0071-sha,single,wrong_value,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0072-evi::truncation::sev1::early::1::parallel,evaluation-0072-evi,parallel,truncation,1,early,output_only,worker-0,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0072-evi::truncation::sev1::early::1::parallel,evaluation-0072-evi,parallel,truncation,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0072-evi::truncation::sev1::early::1::parallel,evaluation-0072-evi,parallel,truncation,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0085-ari::referential_drift::sev1::late::1::sequential,evaluation-0085-ari,sequential,referential_drift,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0085-ari::referential_drift::sev1::late::1::sequential,evaluation-0085-ari,sequential,referential_drift,1,late,sparse_trace,step-3,step-2,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0085-ari::referential_drift::sev1::late::1::sequential,evaluation-0085-ari,sequential,referential_drift,1,late,full_trace,step-3,step-2,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0064-sta::timeout::sev1::middle::0::hierarchical,evaluation-0064-sta,hierarchical,timeout,1,middle,output_only,manager-0,root,7,7,0,0.14285714285714285
E3_attribution_observability,E2::evaluation-0064-sta::timeout::sev1::middle::0::hierarchical,evaluation-0064-sta,hierarchical,timeout,1,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::timeout::sev1::middle::0::hierarchical,evaluation-0064-sta,hierarchical,timeout,1,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0113-con::referential_drift::sev1::early::0::single,evaluation-0113-con,single,referential_drift,1,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0113-con::referential_drift::sev1::early::0::single,evaluation-0113-con,single,referential_drift,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0113-con::referential_drift::sev1::early::0::single,evaluation-0113-con,single,referential_drift,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0101-sha::timeout::sev1::middle::1::sequential,evaluation-0101-sha,sequential,timeout,1,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0101-sha::timeout::sev1::middle::1::sequential,evaluation-0101-sha,sequential,timeout,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0101-sha::timeout::sev1::middle::1::sequential,evaluation-0101-sha,sequential,timeout,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::referential_drift::sev2::middle::0::parallel,evaluation-0090-ari,parallel,referential_drift,2,middle,output_only,worker-2,worker-0,5,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0090-ari::referential_drift::sev2::middle::0::parallel,evaluation-0090-ari,parallel,referential_drift,2,middle,sparse_trace,worker-2,aggregate,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0090-ari::referential_drift::sev2::middle::0::parallel,evaluation-0090-ari,parallel,referential_drift,2,middle,full_trace,worker-2,worker-0,5,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0107-evi::truncation::sev1::early::0::sequential,evaluation-0107-evi,sequential,truncation,1,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0107-evi::truncation::sev1::early::0::sequential,evaluation-0107-evi,sequential,truncation,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0107-evi::truncation::sev1::early::0::sequential,evaluation-0107-evi,sequential,truncation,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev1::early::0::parallel,evaluation-0077-evi,parallel,truncation,1,early,output_only,worker-0,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev1::early::0::parallel,evaluation-0077-evi,parallel,truncation,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::truncation::sev1::early::0::parallel,evaluation-0077-evi,parallel,truncation,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0116-sha::truncation::sev1::middle::1::parallel,evaluation-0116-sha,parallel,truncation,1,middle,output_only,worker-2,aggregate,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0116-sha::truncation::sev1::middle::1::parallel,evaluation-0116-sha,parallel,truncation,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0116-sha::truncation::sev1::middle::1::parallel,evaluation-0116-sha,parallel,truncation,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::referential_drift::sev2::middle::1::parallel,evaluation-0084-sta,parallel,referential_drift,2,middle,output_only,worker-2,aggregate,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0084-sta::referential_drift::sev2::middle::1::parallel,evaluation-0084-sta,parallel,referential_drift,2,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::referential_drift::sev2::middle::1::parallel,evaluation-0084-sta,parallel,referential_drift,2,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0100-ari::truncation::sev2::middle::0::hierarchical,evaluation-0100-ari,hierarchical,truncation,2,middle,output_only,manager-0,root,7,7,0,0.14285714285714285
E3_attribution_observability,E2::evaluation-0100-ari::truncation::sev2::middle::0::hierarchical,evaluation-0100-ari,hierarchical,truncation,2,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0100-ari::truncation::sev2::middle::0::hierarchical,evaluation-0100-ari,hierarchical,truncation,2,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::wrong_value::sev2::middle::0::sequential,evaluation-0095-ari,sequential,wrong_value,2,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0095-ari::wrong_value::sev2::middle::0::sequential,evaluation-0095-ari,sequential,wrong_value,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::wrong_value::sev2::middle::0::sequential,evaluation-0095-ari,sequential,wrong_value,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::truncation::sev2::early::0::parallel,evaluation-0092-evi,parallel,truncation,2,early,output_only,worker-0,aggregate,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0092-evi::truncation::sev2::early::0::parallel,evaluation-0092-evi,parallel,truncation,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::truncation::sev2::early::0::parallel,evaluation-0092-evi,parallel,truncation,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev2::middle::0::sequential,evaluation-0106-sha,sequential,wrong_value,2,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev2::middle::0::sequential,evaluation-0106-sha,sequential,wrong_value,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev2::middle::0::sequential,evaluation-0106-sha,sequential,wrong_value,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0062-evi::wrong_value::sev1::early::0::single,evaluation-0062-evi,single,wrong_value,1,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0062-evi::wrong_value::sev1::early::0::single,evaluation-0062-evi,single,wrong_value,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0062-evi::wrong_value::sev1::early::0::single,evaluation-0062-evi,single,wrong_value,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0088-con::referential_drift::sev1::early::0::parallel,evaluation-0088-con,parallel,referential_drift,1,early,output_only,worker-0,worker-1,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0088-con::referential_drift::sev1::early::0::parallel,evaluation-0088-con,parallel,referential_drift,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0088-con::referential_drift::sev1::early::0::parallel,evaluation-0088-con,parallel,referential_drift,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0101-sha::referential_drift::sev1::late::1::hierarchical,evaluation-0101-sha,hierarchical,referential_drift,1,late,output_only,root,root,7,1,1,1.0
